time_offset, x, y, speed
628.000000,502651.247453,457337.831901,4.118917
629.000000,502653.153424,457334.564732,3.913798
630.000000,502654.638664,457330.913759,3.843568
631.000000,502656.333891,457327.715739,3.607138
632.000000,502657.662974,457324.741401,3.497503
633.000000,502659.363889,457321.046160,3.578660
634.000000,502660.576326,457318.622702,2.828216
635.000000,502661.655177,457315.991035,2.485341
636.000000,502662.612263,457313.929655,1.890674
637.000000,502663.549904,457312.041536,1.593675
638.000000,502663.946641,457311.002628,0.641073
639.000000,502664.080982,457310.214035,0.232788
640.000000,502664.144140,457309.351319,0.242212
641.000000,502664.188817,457308.397435,0.270975
642.000000,502664.216095,457307.414896,0.259305
643.000000,502664.158456,457307.098660,0.148379
644.000000,502664.103697,457306.998923,0.163823
645.000000,502664.067865,457306.963713,0.132540
646.000000,502664.538817,457306.867298,0.253481
647.000000,502664.775200,457306.862056,0.170978
648.000000,502664.889802,457306.894816,0.126916
649.000000,502664.950075,457306.916886,0.145343
650.000000,502664.910115,457307.599854,0.032349
651.000000,502664.933775,457307.836608,0.102457
652.000000,502664.963662,457307.913866,0.078396
653.000000,502665.473763,457307.866484,0.157217
654.000000,502665.733436,457307.881678,0.105317
655.000000,502665.864586,457307.912920,0.095985
656.000000,502665.932399,457307.937800,0.071532
657.000000,502665.967159,457307.955255,0.064976
658.000000,502665.986440,457307.963155,0.072125
659.000000,502665.997517,457307.966220,0.073561
660.000000,502666.493305,457307.890153,0.141233
661.000000,502666.750232,457307.876001,0.210523
662.000000,502666.963080,457307.189005,0.418175
663.000000,502667.145229,457306.156624,1.180652
664.000000,502667.830747,457304.223065,1.766768
665.000000,502668.187353,457302.058043,2.531027
666.000000,502668.927457,457299.113047,2.982824
667.000000,502669.832657,457296.012122,3.248735
668.000000,502671.469669,457292.201042,3.565944
669.000000,502674.238859,457288.118831,4.391991
670.000000,502678.102041,457284.727064,4.493038
671.000000,502682.393880,457281.776255,4.630801
672.000000,502686.774745,457279.828107,4.317827
673.000000,502691.564872,457279.959356,4.440630
674.000000,502695.915778,457280.995919,4.211915
675.000000,502700.146679,457282.864964,4.853023
676.000000,502705.801574,457285.199949,5.661246
677.000000,502711.078685,457287.065004,5.908350
678.000000,502716.819568,457288.560515,5.985899
679.000000,502722.011467,457289.695177,5.631051
680.000000,502726.948311,457290.227132,5.546674
681.000000,502732.638150,457291.091410,5.796475
682.000000,502737.095461,457291.357971,5.103492
683.000000,502741.886339,457291.956987,5.184059
684.000000,502746.855359,457292.717632,5.097497
685.000000,502751.867012,457293.613205,5.221379
686.000000,502756.913122,457294.540474,5.285749
687.000000,502761.868164,457294.987216,5.125470
688.000000,502766.175546,457295.590116,4.908113
689.000000,502770.893163,457295.327459,5.062664
690.000000,502776.658248,457294.464214,5.694313
691.000000,502781.939426,457292.623795,4.957917
692.000000,502786.278802,457290.310404,4.876651
693.000000,502790.463515,457286.742706,5.210166
694.000000,502794.536469,457282.492883,5.309454
695.000000,502797.778862,457278.157598,5.066662
696.000000,502800.711805,457273.874395,4.951898
697.000000,502804.032373,457270.107539,4.858751
698.000000,502806.582135,457265.667186,4.760727
699.000000,502809.239193,457261.340284,4.839268
700.000000,502811.513921,457256.526768,5.097607
701.000000,502813.616973,457251.476370,5.385137
702.000000,502815.524423,457247.057398,5.113220
703.000000,502818.041758,457242.194058,5.210843
704.000000,502820.679785,457238.534066,4.864228
705.000000,502824.131797,457234.604298,5.023161
706.000000,502827.473696,457230.722872,4.943315
707.000000,502829.998923,457227.692016,4.066553
708.000000,502832.522249,457225.468905,3.198964
709.000000,502835.122777,457224.161825,2.648497
710.000000,502837.349099,457223.301722,2.071704
711.000000,502839.328608,457223.189739,1.358580
712.000000,502840.551421,457224.046261,0.526845
713.000000,502841.571748,457224.441992,0.304735
714.000000,502842.598744,457224.649161,0.294188
715.000000,502842.925211,457224.804845,0.130932
716.000000,502843.007262,457224.894239,0.100124
717.000000,502843.754675,457224.464846,0.292336
718.000000,502843.987422,457224.244554,0.120469
719.000000,502844.716341,457224.584651,0.189376
