time_offset,timestamp,gps_time,lat,long,alt,speed,bearing,osx,osy
104.00238347053528,1680680878.1384537,2023-04-05T08:21:49.000Z,54.003538,-0.4307493,32.777,5.623,326.253,502951,457529
105.00238394737244,1680680879.1384542,2023-04-05T08:21:50.000Z,54.003579,-0.4307955,33.031,5.412,325.5322,502948,457534
106.00238394737244,1680680880.1384542,2023-04-05T08:21:51.000Z,54.0036181,-0.4308404,33.605,5.157,324.6651,502945,457538
107.00238537788391,1680680881.1384556,2023-04-05T08:21:52.000Z,54.0036594,-0.4308845,33.938,5.221,324.929,502942,457543
108.00238537788391,1680680882.1384556,2023-04-05T08:21:53.000Z,54.0037062,-0.4309211,34.715,5.296,328.0329,502939,457548
109.00238561630249,1680680883.1384559,2023-04-05T08:21:54.000Z,54.0037472,-0.4309552,34.412,5.14,330.2125,502937,457552
110.00238561630249,1680680884.1384559,2023-04-05T08:21:55.000Z,54.0037901,-0.430994,35.21,5.225,330.0248,502935,457557
111.0023865699768,1680680885.1384568,2023-04-05T08:21:56.000Z,54.0038337,-0.4310424,35.09,5.561,328.0795,502931,457562
112.00238728523254,1680680886.1384575,2023-04-05T08:21:57.000Z,54.0038792,-0.4310869,36.037,5.691,328.1664,502928,457567
113.0023889541626,1680680887.1384592,2023-04-05T08:21:58.000Z,54.0039244,-0.4311318,37.497,5.686,327.8153,502925,457572
114.00239038467407,1680680888.1384606,2023-04-05T08:21:59.001Z,54.003971,-0.4311744,38.857,5.69,328.1997,502922,457577
115.00239109992981,1680680889.1384614,2023-04-05T08:22:00.000Z,54.0040199,-0.4312178,38.589,5.794,328.2816,502919,457582
116.00239109992981,1680680890.1384614,2023-04-05T08:22:01.000Z,54.0040679,-0.4312595,38.62,5.837,328.8198,502916,457587
117.00239109992981,1680680891.1384614,2023-04-05T08:22:02.000Z,54.0041135,-0.4313055,38.795,5.663,327.8982,502913,457592
118.00239181518555,1680680892.138462,2023-04-05T08:22:03.000Z,54.0041541,-0.4313593,38.939,5.554,325.2023,502910,457597
119.0023934841156,1680680893.1384637,2023-04-05T08:22:04.000Z,54.0041957,-0.4314085,39.475,5.376,323.4876,502906,457601
120.00239491462708,1680680894.1384652,2023-04-05T08:22:05.000Z,54.0042403,-0.431452,40.171,5.31,324.6685,502903,457606
121.00239658355713,1680680895.1384668,2023-04-05T08:22:06.000Z,54.0042817,-0.4315015,40.982,5.412,323.5616,502900,457611
122.00239777565002,1680680896.138468,2023-04-05T08:22:07.000Z,54.0043299,-0.4315459,40.77,5.769,326.5188,502897,457616
123.00239777565002,1680680897.138468,2023-04-05T08:22:08.000Z,54.0043752,-0.4315921,40.667,5.805,327.4497,502894,457621
124.0023980140686,1680680898.1384683,2023-04-05T08:22:09.000Z,54.0044195,-0.4316412,40.724,5.79,326.5976,502891,457626
125.0023992061615,1680680899.1384695,2023-04-05T08:22:10.000Z,54.0044642,-0.431689,40.786,5.781,326.3657,502887,457631
126.00240087509155,1680680900.1384711,2023-04-05T08:22:11.000Z,54.0045102,-0.4317295,40.864,5.697,327.9466,502885,457636
127.00240182876587,1680680901.138472,2023-04-05T08:22:12.000Z,54.0045543,-0.4317808,40.983,5.839,326.3262,502881,457641
128.0024025440216,1680680902.1384728,2023-04-05T08:22:13.000Z,54.0045975,-0.4318323,41.063,5.805,324.9896,502878,457646
129.00240325927734,1680680903.1384735,2023-04-05T08:22:14.000Z,54.0046444,-0.4318792,41.205,5.806,326.2994,502874,457651
130.00240349769592,1680680904.1384737,2023-04-05T08:22:15.000Z,54.0046905,-0.4319251,41.371,5.749,327.1983,502871,457656
131.00240397453308,1680680905.1384742,2023-04-05T08:22:16.000Z,54.004735,-0.4319778,41.358,5.836,326.8308,502868,457661
132.00240468978882,1680680906.138475,2023-04-05T08:22:17.000Z,54.0047789,-0.4320269,41.351,5.792,326.797,502864,457665
133.00240635871887,1680680907.1384766,2023-04-05T08:22:18.000Z,54.0048243,-0.432076,41.37,5.866,326.9009,502861,457670
134.00240659713745,1680680908.1384768,2023-04-05T08:22:19.000Z,54.0048736,-0.4321213,41.416,5.975,328.1907,502858,457676
135.00240802764893,1680680909.1384783,2023-04-05T08:22:20.000Z,54.0049208,-0.432169,41.514,5.966,328.4202,502855,457681
136.00240802764893,1680680910.1384783,2023-04-05T08:22:21.000Z,54.0049693,-0.4322178,41.646,6.033,328.3338,502851,457686
137.00240802764893,1680680911.1384783,2023-04-05T08:22:22.000Z,54.0050154,-0.4322676,41.765,5.99,327.6632,502848,457691
138.00240993499756,1680680912.1384802,2023-04-05T08:22:23.000Z,54.0050635,-0.4323151,41.908,5.976,327.9107,502845,457697
139.00241112709045,1680680913.1384814,2023-04-05T08:22:24.000Z,54.0051104,-0.4323635,42.044,5.945,327.5207,502842,457702
140.0024130344391,1680680914.1384833,2023-04-05T08:22:25.000Z,54.0051587,-0.4324103,42.195,5.964,328.0688,502838,457707
141.00370454788208,1680680915.1397748,2023-04-05T08:22:26.000Z,54.0052051,-0.4324591,42.343,5.908,327.3985,502835,457712
142.00370502471924,1680680916.1397753,2023-04-05T08:22:27.000Z,54.0052515,-0.4325056,42.463,5.843,327.7444,502832,457717
143.00370526313782,1680680917.1397755,2023-04-05T08:22:28.000Z,54.0053006,-0.4325488,42.566,5.963,329.4838,502829,457723
144.0037064552307,1680680918.1397767,2023-04-05T08:22:29.000Z,54.005347,-0.4325953,42.729,5.87,328.685,502826,457728
145.0037076473236,1680680919.139778,2023-04-05T08:22:30.000Z,54.0053946,-0.4326398,42.853,5.841,329.1768,502823,457733
146.00370860099792,1680680920.1397789,2023-04-05T08:22:31.000Z,54.0054385,-0.4326857,42.938,5.657,328.6912,502820,457738
147.00370860099792,1680680921.1397789,2023-04-05T08:22:32.000Z,54.005487,-0.432731,43.111,5.873,328.3746,502816,457743
148.00370907783508,1680680922.1397793,2023-04-05T08:22:33.000Z,54.0055309,-0.4327807,43.185,5.788,327.0182,502813,457748
149.00371026992798,1680680923.1397805,2023-04-05T08:22:34.000Z,54.0055759,-0.4328328,43.292,5.884,325.4499,502810,457753
150.00371026992798,1680680924.1397805,2023-04-05T08:22:35.000Z,54.0056231,-0.4328821,43.42,5.922,326.1255,502806,457758
151.0037112236023,1680680925.1397815,2023-04-05T08:22:36.000Z,54.0056689,-0.4329286,43.466,5.863,327.7652,502803,457763
152.0037121772766,1680680926.1397824,2023-04-05T08:22:37.000Z,54.0057153,-0.4329725,43.573,5.765,328.4557,502800,457768
153.0037136077881,1680680927.1397839,2023-04-05T08:22:38.000Z,54.0057609,-0.433015,43.681,5.641,329.1633,502797,457773
154.0037136077881,1680680928.1397839,2023-04-05T08:22:39.000Z,54.0058047,-0.4330601,43.726,5.645,328.596,502794,457778
155.0037136077881,1680680929.1397839,2023-04-05T08:22:40.000Z,54.0058456,-0.4331046,43.762,5.424,327.7032,502791,457783
156.0037145614624,1680680930.1397848,2023-04-05T08:22:41.000Z,54.0058866,-0.4331461,43.87,5.193,327.5715,502788,457787
157.00371551513672,1680680931.1397858,2023-04-05T08:22:42.000Z,54.0059216,-0.4331871,43.968,4.754,325.6669,502786,457791
158.0037169456482,1680680932.1397872,2023-04-05T08:22:43.000Z,54.0059542,-0.4332235,43.973,4.417,325.6706,502783,457794
159.00371861457825,1680680933.1397889,2023-04-05T08:22:44.000Z,54.0059852,-0.4332608,44.047,4.16,324.3822,502781,457798
160.00371980667114,1680680934.13979,2023-04-05T08:22:45.000Z,54.0060158,-0.4332936,43.97,4.083,325.5857,502778,457801
161.00372052192688,1680680935.1397908,2023-04-05T08:22:46.000Z,54.0060448,-0.4333286,43.791,4.015,325.6051,502776,457804
162.00372076034546,1680680936.139791,2023-04-05T08:22:47.000Z,54.0060708,-0.433359,43.515,3.709,325.6764,502774,457807
163.00372171401978,1680680937.139792,2023-04-05T08:22:48.000Z,54.0060944,-0.433388,43.342,3.407,324.9466,502772,457810
164.00372314453125,1680680938.1397934,2023-04-05T08:22:49.000Z,54.0061171,-0.4334117,42.997,3.121,325.9739,502770,457812
165.00372409820557,1680680939.1397943,2023-04-05T08:22:50.000Z,54.0061383,-0.4334399,42.668,3.081,324.59,502768,457815
166.00372409820557,1680680940.1397943,2023-04-05T08:22:51.000Z,54.0061571,-0.4334589,42.363,2.694,324.0523,502767,457817
167.00372433662415,1680680941.1397946,2023-04-05T08:22:52.000Z,54.0061691,-0.4334675,41.897,1.935,324.2682,502767,457818
168.00372576713562,1680680942.139796,2023-04-05T08:22:53.000Z,54.0061784,-0.4334778,41.378,1.331,324.7019,502766,457819
169.00372672080994,1680680943.139797,2023-04-05T08:22:54.000Z,54.0061807,-0.4334816,40.826,0.291,324.7019,502766,457819
170.00372862815857,1680680944.1397989,2023-04-05T08:22:55.000Z,54.0061809,-0.4334828,40.178,0.081,324.7019,502766,457819
171.00372910499573,1680680945.1397994,2023-04-05T08:22:56.000Z,54.0061812,-0.4334842,39.57,0.015,324.7019,502765,457819
172.00372910499573,1680680946.1397994,2023-04-05T08:22:57.000Z,54.0061812,-0.4334838,39.002,0.087,324.7019,502765,457819
173.00373005867004,1680680947.1398003,2023-04-05T08:22:58.000Z,54.0061811,-0.433485,38.491,0.02,324.7019,502765,457819
174.00373029708862,1680680948.1398005,2023-04-05T08:22:59.000Z,54.006181,-0.4334855,38.012,0.107,324.7019,502765,457819
175.00373029708862,1680680949.1398005,2023-04-05T08:23:00.000Z,54.006181,-0.4334841,37.566,0.053,324.7019,502765,457819
176.00373125076294,1680680950.1398015,2023-04-05T08:23:01.000Z,54.0061814,-0.4334826,37.11,0.035,324.7019,502766,457819
177.00373125076294,1680680951.1398015,2023-04-05T08:23:02.000Z,54.0061827,-0.4334804,36.305,0.084,324.7019,502766,457820
178.00373125076294,1680680952.1398015,2023-04-05T08:23:03.000Z,54.0061832,-0.4334798,35.47,0.048,324.7019,502766,457820
179.00373148918152,1680680953.1398017,2023-04-05T08:23:04.000Z,54.0061836,-0.4334775,34.551,0.04,324.7019,502766,457820
180.00373196601868,1680680954.1398022,2023-04-05T08:23:05.000Z,54.0061833,-0.4334765,33.73,0.016,324.7019,502766,457820
181.00373196601868,1680680955.1398022,2023-04-05T08:23:06.000Z,54.0061833,-0.4334757,33.046,0.049,324.7019,502766,457820
182.0037326812744,1680680956.139803,2023-04-05T08:23:07.000Z,54.0061831,-0.4334744,32.314,0.019,324.7019,502766,457820
183.003732919693,1680680957.1398032,2023-04-05T08:23:08.000Z,54.0061829,-0.4334724,31.62,0.055,324.7019,502766,457820
184.0037341117859,1680680958.1398044,2023-04-05T08:23:09.000Z,54.0061826,-0.4334701,30.922,0.056,324.7019,502766,457820
185.00373435020447,1680680959.1398046,2023-04-05T08:23:10.000Z,54.0061823,-0.433469,30.218,0.071,324.7019,502766,457819
186.00373601913452,1680680960.1398063,2023-04-05T08:23:11.000Z,54.0061823,-0.4334685,29.472,0.103,324.7019,502766,457819
187.00373673439026,1680680961.139807,2023-04-05T08:23:12.000Z,54.0061822,-0.4334676,28.837,0.061,324.7019,502767,457819
188.00373673439026,1680680962.139807,2023-04-05T08:23:13.000Z,54.0061822,-0.4334678,28.251,0.114,324.7019,502766,457819
189.00373816490173,1680680963.1398084,2023-04-05T08:23:14.000Z,54.0061827,-0.4334706,27.713,0.366,324.7019,502766,457820
190.00373935699463,1680680964.1398096,2023-04-05T08:23:15.000Z,54.0061824,-0.4334701,27.234,0.182,324.7019,502766,457820
191.0037398338318,1680680965.13981,2023-04-05T08:23:16.000Z,54.0061822,-0.4334705,26.842,0.044,324.7019,502766,457819
192.00374007225037,1680680966.1398103,2023-04-05T08:23:17.000Z,54.006182,-0.4334708,26.478,0.039,324.7019,502766,457819
193.00374007225037,1680680967.1398103,2023-04-05T08:23:18.000Z,54.0061818,-0.4334698,26.099,0.038,324.7019,502766,457819
194.00374150276184,1680680968.1398118,2023-04-05T08:23:19.000Z,54.0061808,-0.433465,25.779,0.118,324.7019,502767,457819
195.00374174118042,1680680969.139812,2023-04-05T08:23:20.000Z,54.0061788,-0.4334566,25.592,0.343,324.7019,502767,457819
196.00374293327332,1680680970.1398132,2023-04-05T08:23:21.000Z,54.0061769,-0.4334516,25.532,0.377,324.7019,502768,457819
197.00374388694763,1680680971.1398141,2023-04-05T08:23:22.000Z,54.0061771,-0.433452,25.31,0.233,324.7019,502768,457819
198.0037441253662,1680680972.1398144,2023-04-05T08:23:23.000Z,54.0061765,-0.4334488,25.102,0.265,324.7019,502768,457819
199.00374507904053,1680680973.1398153,2023-04-05T08:23:24.000Z,54.0061766,-0.4334485,24.972,0.169,324.7019,502768,457819
200.00374627113342,1680680974.1398165,2023-04-05T08:23:25.000Z,54.0061768,-0.4334486,24.831,0.21,324.7019,502768,457819
201.00374722480774,1680680975.1398175,2023-04-05T08:23:26.000Z,54.0061752,-0.4334418,24.784,0.456,324.7019,502768,457819
202.00374746322632,1680680976.1398177,2023-04-05T08:23:27.000Z,54.006176,-0.4334445,24.612,0.084,324.7019,502768,457819
203.00374817848206,1680680977.1398184,2023-04-05T08:23:28.000Z,54.0061769,-0.4334486,24.467,0.234,324.7019,502768,457819
204.0037486553192,1680680978.139819,2023-04-05T08:23:29.000Z,54.0061761,-0.4334456,24.44,0.245,324.7019,502768,457819
205.0037488937378,1680680979.1398191,2023-04-05T08:23:30.000Z,54.0061768,-0.4334482,24.332,0.484,324.7019,502768,457819
206.0037498474121,1680680980.13982,2023-04-05T08:23:31.000Z,54.0061781,-0.4334555,24.347,0.706,314.1233,502767,457819
207.0037500858307,1680680981.1398203,2023-04-05T08:23:32.000Z,54.0061781,-0.4334543,24.337,0.407,314.1233,502767,457819
208.00375032424927,1680680982.1398206,2023-04-05T08:23:33.000Z,54.0061827,-0.4334733,24.071,0.712,302.0885,502766,457820
209.00375127792358,1680680983.1398215,2023-04-05T08:23:34.000Z,54.0061842,-0.4334801,24.051,0.536,298.1705,502766,457820
210.00375199317932,1680680984.1398222,2023-04-05T08:23:35.000Z,54.0061845,-0.43348,23.991,0.35,298.1705,502766,457820
211.00375270843506,1680680985.139823,2023-04-05T08:23:36.000Z,54.0061829,-0.4334717,23.992,0.085,298.1705,502766,457820
212.0037534236908,1680680986.1398237,2023-04-05T08:23:37.000Z,54.006184,-0.4334762,23.936,0.194,298.1705,502766,457820
