time_offset,timestamp,gps_time,lat,long,alt,speed,bearing,osx,osy
171.00392317771912,1680681680.4102325,2023-04-05T08:35:12.000Z,54.001908,-0.4400469,33.676,3.689,343.6741,502346,457334
172.00392413139343,1680681681.4102335,2023-04-05T08:35:13.000Z,54.0019389,-0.4400607,34.144,3.577,344.7765,502345,457338
173.00392532348633,1680681682.4102347,2023-04-05T08:35:14.000Z,54.0019694,-0.440073,34.286,3.805,349.1264,502344,457341
174.0039255619049,1680681683.410235,2023-04-05T08:35:15.000Z,54.0020033,-0.4400845,34.822,4.141,349.079,502343,457345
175.00392699241638,1680681684.4102364,2023-04-05T08:35:16.000Z,54.0020399,-0.4400912,35.78,4.22,351.8685,502343,457349
176.00392842292786,1680681685.4102378,2023-04-05T08:35:17.000Z,54.0020762,-0.4400987,36.077,4.296,352.7541,502342,457353
177.00392985343933,1680681686.4102392,2023-04-05T08:35:18.000Z,54.0021156,-0.4401097,36.103,4.684,351.1809,502341,457357
178.0039312839508,1680681687.4102407,2023-04-05T08:35:19.000Z,54.0021568,-0.4401227,36.955,4.687,349.9795,502340,457362
179.00393176078796,1680681688.4102411,2023-04-05T08:35:20.000Z,54.0021973,-0.4401406,37.01,4.67,347.5882,502339,457367
180.00393342971802,1680681689.4102428,2023-04-05T08:35:21.000Z,54.0022353,-0.4401586,37.038,4.37,347.5059,502338,457371
181.00393438339233,1680681690.4102437,2023-04-05T08:35:22.000Z,54.0022739,-0.4401745,36.563,4.551,348.9821,502337,457375
182.0039360523224,1680681691.4102454,2023-04-05T08:35:23.000Z,54.0023112,-0.4401906,36.567,4.471,348.2461,502335,457379
183.00393629074097,1680681692.4102457,2023-04-05T08:35:24.000Z,54.002352,-0.4402095,35.68,4.798,348.4189,502334,457384
184.0039370059967,1680681693.4102464,2023-04-05T08:35:25.000Z,54.002393,-0.440228,35.69,4.888,347.5516,502333,457388
185.0039370059967,1680681694.4102464,2023-04-05T08:35:26.000Z,54.002434,-0.4402443,36.305,4.682,348.3985,502332,457393
186.00393772125244,1680681695.410247,2023-04-05T08:35:27.000Z,54.0024743,-0.4402622,36.154,4.789,347.4634,502330,457397
187.00393772125244,1680681696.410247,2023-04-05T08:35:28.000Z,54.0025166,-0.4402789,36.221,5.04,349.0367,502329,457402
188.0039393901825,1680681697.4102488,2023-04-05T08:35:29.000Z,54.0025595,-0.4402972,36.689,4.887,347.7984,502328,457407
189.00393962860107,1680681698.410249,2023-04-05T08:35:30.000Z,54.0026032,-0.4403176,37.025,5.086,346.51,502326,457411
190.00394082069397,1680681699.4102502,2023-04-05T08:35:31.000Z,54.0026466,-0.44034,37.092,4.971,345.7458,502325,457416
191.00394248962402,1680681700.4102519,2023-04-05T08:35:32.000Z,54.0026902,-0.4403609,36.844,4.942,347.3096,502323,457421
192.00394344329834,1680681701.4102528,2023-04-05T08:35:33.000Z,54.0027341,-0.4403825,37.636,4.917,348.2083,502322,457426
193.0039451122284,1680681702.4102545,2023-04-05T08:35:34.000Z,54.0027791,-0.4404016,36.506,5.247,348.9655,502320,457431
194.0039463043213,1680681703.4102557,2023-04-05T08:35:35.000Z,54.0028249,-0.4404207,36.609,5.253,347.8291,502319,457436
195.00394678115845,1680681704.4102561,2023-04-05T08:35:36.000Z,54.0028718,-0.4404388,36.679,5.305,347.7573,502318,457441
196.0039472579956,1680681705.4102566,2023-04-05T08:35:37.000Z,54.00292,-0.4404585,36.603,5.525,348.2162,502316,457446
197.0039472579956,1680681706.4102566,2023-04-05T08:35:38.000Z,54.002969,-0.4404773,36.218,5.592,348.3264,502315,457452
198.00394749641418,1680681707.4102569,2023-04-05T08:35:39.000Z,54.0030163,-0.4404937,36.429,5.374,348.7563,502314,457457
199.00394940376282,1680681708.4102588,2023-04-05T08:35:40.000Z,54.0030637,-0.4405095,36.595,5.371,349.2108,502313,457462
200.00395011901855,1680681709.4102595,2023-04-05T08:35:41.000Z,54.0031123,-0.4405347,36.4,5.648,345.4354,502311,457468
201.00395131111145,1680681710.4102607,2023-04-05T08:35:42.000Z,54.0031623,-0.4405564,35.617,5.687,346.8942,502309,457473
202.0039520263672,1680681711.4102614,2023-04-05T08:35:43.000Z,54.0032104,-0.440578,34.919,5.461,346.6479,502308,457479
203.00395250320435,1680681712.4102619,2023-04-05T08:35:44.000Z,54.00326,-0.4405978,33.908,5.649,348.4088,502306,457484
204.00395369529724,1680681713.410263,2023-04-05T08:35:45.000Z,54.0033074,-0.4406176,33.078,5.174,348.9724,502305,457489
205.00395512580872,1680681714.4102645,2023-04-05T08:35:46.000Z,54.0033503,-0.4406219,33.945,4.872,355.599,502305,457494
206.0039565563202,1680681715.410266,2023-04-05T08:35:47.000Z,54.0033951,-0.4406368,33.462,5.079,352.0029,502304,457499
207.00395703315735,1680681716.4102664,2023-04-05T08:35:48.000Z,54.0034386,-0.4406596,33.651,4.998,346.857,502302,457504
208.00395703315735,1680681717.4102664,2023-04-05T08:35:49.000Z,54.0034786,-0.4406773,34.856,4.777,348.0892,502301,457508
209.0039577484131,1680681718.410267,2023-04-05T08:35:50.000Z,54.0035253,-0.4406931,34.635,5.176,349.5021,502300,457513
210.0039577484131,1680681719.410267,2023-04-05T08:35:51.000Z,54.0035635,-0.4407081,36.041,4.438,348.5736,502298,457518
