time_offset,timestamp,gps_time,lat,long,alt,speed,bearing,osx,osy
233.0,1678385919.0,2023-03-09 18:18:39+00:00,53.7868411,-0.3620345,0.0,4.515,353.4172,508011,433524
234.0,1678385920.0,2023-03-09 18:18:40+00:00,53.7868486,-0.3620322,0.0,3.946,353.0988,508012,433525
235.0,1678385921.0,2023-03-09 18:18:41+00:00,53.7868586,-0.3620162,0.0,3.511,353.1418,508013,433526
236.0,1678385922.0,2023-03-09 18:18:42+00:00,53.7868861,-0.3620326,0.0,3.471,352.1923,508011,433529
237.0,1678385923.0,2023-03-09 18:18:43+00:00,53.7868949,-0.3620528,0.0,3.122,351.7534,508010,433530
238.0,1678385924.0,2023-03-09 18:18:44+00:00,53.7868979,-0.3620594,0.0,2.74,351.9768,508010,433530
239.0,1678385925.0,2023-03-09 18:18:45+00:00,53.7868912,-0.3620563,0.0,2.287,351.9376,508010,433530
240.0,1678385926.0,2023-03-09 18:18:46+00:00,53.7870215,-0.3620307,0.0,2.622,352.052,508011,433544
241.0,1678385927.0,2023-03-09 18:18:47+00:00,53.7871413,-0.3620579,0.0,2.612,352.799,508009,433558
242.0,1678385928.0,2023-03-09 18:18:48+00:00,53.7872862,-0.362074,0.0,3.084,351.5043,508008,433574
243.0,1678385929.0,2023-03-09 18:18:49+00:00,53.7872922,-0.3621035,0.0,2.844,351.7529,508006,433574
244.0,1678385930.0,2023-03-09 18:18:50+00:00,53.7872986,-0.362127,0.0,2.62,351.6279,508004,433575
245.0,1678385931.0,2023-03-09 18:18:51+00:00,53.7872405,-0.3619636,0.0,1.971,352.1605,508015,433569
246.0,1678385932.0,2023-03-09 18:18:52+00:00,53.787182,-0.3619465,0.0,1.423,352.3426,508016,433562
247.0,1678385933.0,2023-03-09 18:18:53+00:00,53.7870735,-0.361956,0.0,0.921,350.9101,508016,433550
248.0,1678385934.0,2023-03-09 18:18:54+00:00,53.786984,-0.3619294,0.0,0.754,350.9101,508018,433540
249.0,1678385935.0,2023-03-09 18:18:55+00:00,53.7869059,-0.3619367,0.0,0.861,350.9101,508018,433532
250.0,1678385936.0,2023-03-09 18:18:56+00:00,53.7868526,-0.3619619,0.0,1.275,350.9101,508016,433526
251.0,1678385937.0,2023-03-09 18:18:57+00:00,53.7868161,-0.3619647,0.0,1.543,350.9101,508016,433521
252.0,1678385938.0,2023-03-09 18:18:58+00:00,53.7867738,-0.3619901,0.0,1.855,350.9101,508015,433517
253.0,1678385939.0,2023-03-09 18:18:59+00:00,53.7867405,-0.3620528,0.0,2.386,323.3239,508011,433513
254.0,1678385940.0,2023-03-09 18:19:00+00:00,53.7866907,-0.3620923,0.0,2.726,304.8186,508008,433507
255.0,1678385941.0,2023-03-09 18:19:01+00:00,53.7865904,-0.3621004,0.0,2.455,294.0027,508008,433496
256.0,1678385942.0,2023-03-09 18:19:02+00:00,53.7866197,-0.3621295,0.0,3.424,306.795,508006,433499
257.0,1678385943.0,2023-03-09 18:19:03+00:00,53.7866723,-0.3621598,0.0,4.551,325.3713,508004,433505
258.0,1678385944.0,2023-03-09 18:19:04+00:00,53.7866666,-0.3621919,0.0,4.363,327.6025,508002,433505
259.0,1678385945.0,2023-03-09 18:19:05+00:00,53.7867244,-0.3622397,0.0,5.084,329.865,507998,433511
260.0,1678385946.0,2023-03-09 18:19:06+00:00,53.7867945,-0.3623297,0.0,5.843,330.7897,507992,433519
261.0,1678385947.0,2023-03-09 18:19:07+00:00,53.7868771,-0.362413,0.0,6.696,330.9031,507986,433528
262.0,1678385948.0,2023-03-09 18:19:08+00:00,53.7869644,-0.3624753,0.0,7.243,333.5519,507982,433537
263.0,1678385949.0,2023-03-09 18:19:09+00:00,53.7870553,-0.3625391,0.0,7.845,334.7032,507978,433547
264.0,1678385950.0,2023-03-09 18:19:10+00:00,53.7871783,-0.3626165,0.0,9.086,336.5339,507972,433561
265.0,1678385951.0,2023-03-09 18:19:11+00:00,53.7872545,-0.3626674,0.0,8.468,335.5957,507969,433569
266.0,1678385952.0,2023-03-09 18:19:12+00:00,53.7873364,-0.3627319,0.0,8.294,333.7591,507964,433578
267.0,1678385953.0,2023-03-09 18:19:13+00:00,53.787408,-0.3627933,0.0,7.762,334.4603,507960,433586
268.0,1678385954.0,2023-03-09 18:19:14+00:00,53.787498,-0.3628652,0.0,8.209,333.8505,507955,433596
269.0,1678385955.0,2023-03-09 18:19:15+00:00,53.7875963,-0.3629256,0.0,8.533,336.2404,507951,433607
270.0,1678385956.0,2023-03-09 18:19:16+00:00,53.7876947,-0.3629824,0.0,8.8,337.8197,507947,433618
271.0,1678385957.0,2023-03-09 18:19:17+00:00,53.7877935,-0.3630421,0.0,9.095,338.0059,507943,433629
272.0,1678385958.0,2023-03-09 18:19:18+00:00,53.7879062,-0.3630865,0.0,9.496,340.4474,507939,433641
273.0,1678385959.0,2023-03-09 18:19:19+00:00,53.7880006,-0.3631496,0.0,9.691,339.1802,507935,433651
274.0,1678385960.0,2023-03-09 18:19:20+00:00,53.7881175,-0.3631934,0.0,10.066,340.5776,507932,433664
275.0,1678385961.0,2023-03-09 18:19:21+00:00,53.7882292,-0.3632491,0.0,10.351,340.2075,507928,433677
276.0,1678385962.0,2023-03-09 18:19:22+00:00,53.7883751,-0.3632906,0.0,10.952,340.0363,507925,433693
277.0,1678385963.0,2023-03-09 18:19:23+00:00,53.7886125,-0.3633605,0.0,12.585,339.4295,507920,433719
278.0,1678385964.0,2023-03-09 18:19:24+00:00,53.7887521,-0.3634353,0.0,12.215,341.0264,507914,433735
279.0,1678385965.0,2023-03-09 18:19:25+00:00,53.7889004,-0.3635074,0.0,12.464,340.1368,507909,433751
280.0,1678385966.0,2023-03-09 18:19:26+00:00,53.7890163,-0.363583,0.0,11.61,339.4875,507904,433764
281.0,1678385967.0,2023-03-09 18:19:27+00:00,53.7891321,-0.3636506,0.0,11.734,339.6144,507899,433777
282.0,1678385968.0,2023-03-09 18:19:28+00:00,53.7892472,-0.3637148,0.0,11.939,340.1339,507895,433789
283.0,1678385969.0,2023-03-09 18:19:29+00:00,53.7893638,-0.3637792,0.0,12.166,340.6771,507890,433802
284.0,1678385970.0,2023-03-09 18:19:30+00:00,53.7894755,-0.3638459,0.0,12.331,340.1101,507885,433814
285.0,1678385971.0,2023-03-09 18:19:31+00:00,53.7895995,-0.3639176,0.0,12.696,339.5951,507880,433828
286.0,1678385972.0,2023-03-09 18:19:32+00:00,53.7897222,-0.3639756,0.0,12.793,341.4468,507876,433842
287.0,1678385973.0,2023-03-09 18:19:33+00:00,53.7898669,-0.3640338,0.0,12.114,342.3842,507872,433858
288.0,1678385974.0,2023-03-09 18:19:34+00:00,53.7900232,-0.3640767,0.0,12.015,345.8789,507869,433875
289.0,1678385975.0,2023-03-09 18:19:35+00:00,53.7901647,-0.3641433,0.0,11.981,343.578,507864,433891
290.0,1678385976.0,2023-03-09 18:19:36+00:00,53.7903174,-0.3642135,0.0,12.513,342.1425,507859,433908
291.0,1678385977.0,2023-03-09 18:19:37+00:00,53.7904534,-0.3642844,0.0,12.779,341.3644,507854,433923
292.0,1678385978.0,2023-03-09 18:19:38+00:00,53.7905804,-0.3643581,0.0,12.878,340.6414,507849,433937
293.0,1678385979.0,2023-03-09 18:19:39+00:00,53.7906857,-0.3644319,0.0,12.567,340.0389,507844,433948
294.0,1678385980.0,2023-03-09 18:19:40+00:00,53.7907847,-0.3645023,0.0,12.34,339.5924,507839,433959
295.0,1678385981.0,2023-03-09 18:19:41+00:00,53.7909014,-0.3645749,0.0,12.707,338.6534,507834,433972
296.0,1678385982.0,2023-03-09 18:19:42+00:00,53.7910321,-0.3646539,0.0,13.571,337.5907,507828,433986
297.0,1678385983.0,2023-03-09 18:19:43+00:00,53.7911766,-0.3647319,0.0,14.543,337.8207,507823,434002
298.0,1678385984.0,2023-03-09 18:19:44+00:00,53.7913379,-0.3648142,0.0,14.848,338.4372,507817,434020
299.0,1678385985.0,2023-03-09 18:19:45+00:00,53.7914948,-0.3649001,0.0,15.072,338.0071,507811,434038
300.0,1678385986.0,2023-03-09 18:19:46+00:00,53.7916521,-0.364992,0.0,15.435,337.259,507804,434055
301.0,1678385987.0,2023-03-09 18:19:47+00:00,53.7918121,-0.3650843,0.0,15.755,337.32,507798,434073
302.0,1678385988.0,2023-03-09 18:19:48+00:00,53.7919603,-0.365199,0.0,16.053,335.002,507790,434089
303.0,1678385989.0,2023-03-09 18:19:49+00:00,53.7921162,-0.3653112,0.0,16.338,334.5277,507782,434106
304.0,1678385990.0,2023-03-09 18:19:50+00:00,53.7922616,-0.3654405,0.0,16.638,332.7072,507773,434122
305.0,1678385991.0,2023-03-09 18:19:51+00:00,53.7924298,-0.3655674,0.0,17.174,332.2912,507764,434141
306.0,1678385992.0,2023-03-09 18:19:52+00:00,53.7925838,-0.3657031,0.0,17.3,331.1555,507755,434157
307.0,1678385993.0,2023-03-09 18:19:53+00:00,53.792752,-0.3658232,0.0,17.448,331.9098,507747,434176
308.0,1678385994.0,2023-03-09 18:19:54+00:00,53.7929117,-0.3659435,0.0,17.477,332.3786,507738,434194
309.0,1678385995.0,2023-03-09 18:19:55+00:00,53.7930687,-0.3660603,0.0,17.293,333.1034,507730,434211
310.0,1678385996.0,2023-03-09 18:19:56+00:00,53.7932146,-0.3661869,0.0,17.066,332.6628,507722,434227
311.0,1678385997.0,2023-03-09 18:19:57+00:00,53.7933621,-0.3663099,0.0,16.925,332.5388,507713,434243
312.0,1678385998.0,2023-03-09 18:19:58+00:00,53.7934974,-0.3664371,0.0,16.672,331.8524,507704,434258
313.0,1678385999.0,2023-03-09 18:19:59+00:00,53.7936105,-0.3665767,0.0,15.947,330.4951,507695,434270
314.0,1678386000.0,2023-03-09 18:20:00+00:00,53.7937418,-0.3666961,0.0,15.627,330.8041,507687,434285
315.0,1678386001.0,2023-03-09 18:20:01+00:00,53.7938609,-0.3668204,0.0,15.221,330.3249,507678,434298
316.0,1678386002.0,2023-03-09 18:20:02+00:00,53.7939535,-0.3669528,0.0,14.292,328.9792,507669,434308
317.0,1678386003.0,2023-03-09 18:20:03+00:00,53.7940401,-0.367082,0.0,13.576,327.2711,507661,434317
318.0,1678386004.0,2023-03-09 18:20:04+00:00,53.7941351,-0.3672026,0.0,13.175,326.1107,507652,434328
319.0,1678386005.0,2023-03-09 18:20:05+00:00,53.7942257,-0.3673119,0.0,12.393,326.3635,507645,434338
320.0,1678386006.0,2023-03-09 18:20:06+00:00,53.794318,-0.3674079,0.0,11.858,327.5725,507638,434348
321.0,1678386007.0,2023-03-09 18:20:07+00:00,53.7944155,-0.3674848,0.0,11.435,330.0443,507633,434359
322.0,1678386008.0,2023-03-09 18:20:08+00:00,53.7944913,-0.3675681,0.0,10.794,330.3472,507627,434367
323.0,1678386009.0,2023-03-09 18:20:09+00:00,53.7945844,-0.3676348,0.0,10.638,332.2888,507623,434377
324.0,1678386010.0,2023-03-09 18:20:10+00:00,53.7946704,-0.3676966,0.0,10.262,333.6868,507618,434387
325.0,1678386011.0,2023-03-09 18:20:11+00:00,53.7947377,-0.3677422,0.0,9.336,336.2184,507615,434394
326.0,1678386012.0,2023-03-09 18:20:12+00:00,53.7947946,-0.3677599,0.0,8.229,342.7165,507614,434400
327.0,1678386013.0,2023-03-09 18:20:13+00:00,53.7948046,-0.3678011,0.0,6.872,342.7142,507611,434401
328.0,1678386014.0,2023-03-09 18:20:14+00:00,53.7948287,-0.3678301,0.0,5.877,343.5666,507609,434404
329.0,1678386015.0,2023-03-09 18:20:15+00:00,53.7948555,-0.367845,0.0,5.138,347.6564,507608,434407
330.0,1678386016.0,2023-03-09 18:20:16+00:00,53.7948838,-0.367855,0.0,4.363,351.195,507607,434410
331.0,1678386017.0,2023-03-09 18:20:17+00:00,53.7948919,-0.3678714,0.0,3.379,353.2937,507606,434411
332.0,1678386018.0,2023-03-09 18:20:18+00:00,53.7948623,-0.36789,0.0,1.56,357.4898,507605,434408
333.0,1678386019.0,2023-03-09 18:20:19+00:00,53.7948619,-0.3678975,0.0,1.079,3.5541,507605,434408
334.0,1678386020.0,2023-03-09 18:20:20+00:00,53.7948609,-0.3679056,0.0,0.719,3.5541,507604,434407
335.0,1678386021.0,2023-03-09 18:20:21+00:00,53.7948647,-0.3679104,0.0,0.584,3.5541,507604,434408
336.0,1678386022.0,2023-03-09 18:20:22+00:00,53.7948732,-0.3679119,0.0,0.597,3.5541,507604,434409
337.0,1678386023.0,2023-03-09 18:20:23+00:00,53.7948725,-0.3679229,0.0,0.397,3.5541,507603,434409
338.0,1678386024.0,2023-03-09 18:20:24+00:00,53.7948805,-0.3679254,0.0,0.409,3.5541,507603,434410
339.0,1678386025.0,2023-03-09 18:20:25+00:00,53.7948974,-0.3679366,0.0,1.219,3.5541,507602,434411
340.0,1678386026.0,2023-03-09 18:20:26+00:00,53.7949084,-0.3679714,0.0,1.766,3.5541,507600,434413
341.0,1678386027.0,2023-03-09 18:20:27+00:00,53.7949144,-0.3680388,0.0,2.884,326.4946,507595,434413
342.0,1678386028.0,2023-03-09 18:20:28+00:00,53.7949246,-0.3681632,0.0,5.058,297.8186,507587,434414
343.0,1678386029.0,2023-03-09 18:20:29+00:00,53.79495,-0.3682791,0.0,6.778,292.2871,507579,434417
344.0,1678386030.0,2023-03-09 18:20:30+00:00,53.7949555,-0.3684237,0.0,8.402,284.8778,507570,434417
345.0,1678386031.0,2023-03-09 18:20:31+00:00,53.7949798,-0.3685589,0.0,9.283,285.3055,507561,434420
346.0,1678386032.0,2023-03-09 18:20:32+00:00,53.7950046,-0.3687017,0.0,9.707,284.3676,507551,434422
347.0,1678386033.0,2023-03-09 18:20:33+00:00,53.7950237,-0.3688485,0.0,10.059,283.3439,507542,434424
348.0,1678386034.0,2023-03-09 18:20:34+00:00,53.7950424,-0.3689967,0.0,10.04,283.3363,507532,434426
349.0,1678386035.0,2023-03-09 18:20:35+00:00,53.7950625,-0.36914,0.0,9.834,284.4897,507522,434428
350.0,1678386036.0,2023-03-09 18:20:36+00:00,53.7950725,-0.3692757,0.0,9.471,284.7599,507513,434429
351.0,1678386037.0,2023-03-09 18:20:37+00:00,53.7950891,-0.3694063,0.0,9.229,285.2324,507505,434431
352.0,1678386038.0,2023-03-09 18:20:38+00:00,53.7951224,-0.3695337,0.0,8.927,288.4618,507496,434434
353.0,1678386039.0,2023-03-09 18:20:39+00:00,53.7951623,-0.3696522,0.0,8.89,293.491,507488,434438
354.0,1678386040.0,2023-03-09 18:20:40+00:00,53.7952026,-0.3697658,0.0,8.596,296.7321,507481,434443
355.0,1678386041.0,2023-03-09 18:20:41+00:00,53.7952602,-0.3698462,0.0,7.625,301.6781,507475,434449
356.0,1678386042.0,2023-03-09 18:20:42+00:00,53.7953369,-0.3698863,0.0,6.797,312.4761,507473,434457
357.0,1678386043.0,2023-03-09 18:20:43+00:00,53.7954858,-0.3697605,0.0,7.956,1.0242,507480,434474
358.0,1678386044.0,2023-03-09 18:20:44+00:00,53.7955487,-0.369611,0.0,9.416,32.575,507490,434481
359.0,1678386045.0,2023-03-09 18:20:45+00:00,53.7956151,-0.3694856,0.0,10.827,42.9204,507498,434489
360.0,1678386046.0,2023-03-09 18:20:46+00:00,53.7956581,-0.3693521,0.0,10.758,50.7927,507507,434494
361.0,1678386047.0,2023-03-09 18:20:47+00:00,53.7956431,-0.3691978,0.0,10.01,64.9185,507517,434492
362.0,1678386048.0,2023-03-09 18:20:48+00:00,53.7956315,-0.369043,0.0,10.014,75.4053,507527,434491
363.0,1678386049.0,2023-03-09 18:20:49+00:00,53.7956068,-0.3688797,0.0,10.413,84.9637,507538,434489
364.0,1678386050.0,2023-03-09 18:20:50+00:00,53.7955943,-0.3687035,0.0,11.053,89.1396,507550,434488
365.0,1678386051.0,2023-03-09 18:20:51+00:00,53.7955765,-0.3685177,0.0,11.798,92.4418,507562,434486
366.0,1678386052.0,2023-03-09 18:20:52+00:00,53.7955639,-0.3683262,0.0,12.215,93.6376,507575,434485
367.0,1678386053.0,2023-03-09 18:20:53+00:00,53.7955443,-0.368131,0.0,12.473,95.2144,507588,434483
368.0,1678386054.0,2023-03-09 18:20:54+00:00,53.7955181,-0.3679221,0.0,13.093,97.1418,507601,434481
369.0,1678386055.0,2023-03-09 18:20:55+00:00,53.7954772,-0.3677036,0.0,13.814,100.1916,507616,434476
370.0,1678386056.0,2023-03-09 18:20:56+00:00,53.795433,-0.3674795,0.0,14.539,102.4718,507631,434472
371.0,1678386057.0,2023-03-09 18:20:57+00:00,53.7953878,-0.3672439,0.0,15.38,103.7296,507646,434467
372.0,1678386058.0,2023-03-09 18:20:58+00:00,53.7953452,-0.3670053,0.0,15.879,104.3955,507662,434463
373.0,1678386059.0,2023-03-09 18:20:59+00:00,53.7953038,-0.3667587,0.0,16.374,104.3897,507679,434458
374.0,1678386060.0,2023-03-09 18:21:00+00:00,53.7952568,-0.3665079,0.0,16.884,104.9937,507695,434454
375.0,1678386061.0,2023-03-09 18:21:01+00:00,53.7952166,-0.3662567,0.0,16.992,104.9065,507712,434449
376.0,1678386062.0,2023-03-09 18:21:02+00:00,53.7951706,-0.365996,0.0,17.48,105.4137,507729,434445
377.0,1678386063.0,2023-03-09 18:21:03+00:00,53.7951236,-0.3657407,0.0,17.455,106.1911,507746,434440
378.0,1678386064.0,2023-03-09 18:21:04+00:00,53.7950806,-0.3654903,0.0,17.159,106.5127,507763,434436
379.0,1678386065.0,2023-03-09 18:21:05+00:00,53.7950351,-0.3652341,0.0,17.337,106.9823,507780,434431
380.0,1678386066.0,2023-03-09 18:21:06+00:00,53.7949865,-0.3649758,0.0,17.619,107.7249,507797,434426
381.0,1678386067.0,2023-03-09 18:21:07+00:00,53.7949353,-0.3647198,0.0,17.666,108.6648,507814,434421
382.0,1678386068.0,2023-03-09 18:21:08+00:00,53.7948818,-0.3644622,0.0,17.756,109.3867,507831,434415
383.0,1678386069.0,2023-03-09 18:21:09+00:00,53.7948335,-0.3642066,0.0,17.645,109.115,507848,434410
384.0,1678386070.0,2023-03-09 18:21:10+00:00,53.7947827,-0.3639492,0.0,17.754,109.2652,507865,434405
385.0,1678386071.0,2023-03-09 18:21:11+00:00,53.7947326,-0.3636964,0.0,17.596,109.3992,507882,434400
386.0,1678386072.0,2023-03-09 18:21:12+00:00,53.794683,-0.3634441,0.0,17.571,109.4227,507899,434394
387.0,1678386073.0,2023-03-09 18:21:13+00:00,53.7946353,-0.363193,0.0,17.318,109.038,507915,434389
388.0,1678386074.0,2023-03-09 18:21:14+00:00,53.7945874,-0.3629385,0.0,17.29,108.5058,507932,434385
389.0,1678386075.0,2023-03-09 18:21:15+00:00,53.7945382,-0.3626783,0.0,17.64,108.2117,507949,434379
390.0,1678386076.0,2023-03-09 18:21:16+00:00,53.7944919,-0.3624155,0.0,18.15,107.989,507967,434375
391.0,1678386077.0,2023-03-09 18:21:17+00:00,53.7944441,-0.3621516,0.0,18.222,108.0482,507984,434370
392.0,1678386078.0,2023-03-09 18:21:18+00:00,53.7943983,-0.361893,0.0,17.97,108.2871,508001,434365
393.0,1678386079.0,2023-03-09 18:21:19+00:00,53.7943542,-0.3616349,0.0,17.862,108.1302,508019,434361
394.0,1678386080.0,2023-03-09 18:21:20+00:00,53.7943091,-0.3613802,0.0,17.58,108.0689,508035,434356
395.0,1678386081.0,2023-03-09 18:21:21+00:00,53.7942636,-0.3611256,0.0,17.49,107.743,508052,434351
396.0,1678386082.0,2023-03-09 18:21:22+00:00,53.7942198,-0.3608722,0.0,17.339,107.1687,508069,434347
397.0,1678386083.0,2023-03-09 18:21:23+00:00,53.7941755,-0.3606181,0.0,17.229,106.4091,508086,434342
398.0,1678386084.0,2023-03-09 18:21:24+00:00,53.7941308,-0.3603625,0.0,17.195,106.1194,508103,434338
399.0,1678386085.0,2023-03-09 18:21:25+00:00,53.7940872,-0.360106,0.0,17.247,105.8214,508120,434333
400.0,1678386086.0,2023-03-09 18:21:26+00:00,53.7940444,-0.3598498,0.0,17.3,105.5455,508137,434329
401.0,1678386087.0,2023-03-09 18:21:27+00:00,53.7940006,-0.3595942,0.0,17.433,105.7695,508154,434324
402.0,1678386088.0,2023-03-09 18:21:28+00:00,53.7939584,-0.3593385,0.0,17.219,105.0843,508171,434320
403.0,1678386089.0,2023-03-09 18:21:29+00:00,53.7939172,-0.3590827,0.0,17.193,104.8594,508188,434316
404.0,1678386090.0,2023-03-09 18:21:30+00:00,53.7938726,-0.3588295,0.0,17.041,105.0777,508205,434311
405.0,1678386091.0,2023-03-09 18:21:31+00:00,53.7938331,-0.3585768,0.0,16.958,104.8076,508221,434307
406.0,1678386092.0,2023-03-09 18:21:32+00:00,53.7937922,-0.3583301,0.0,16.782,104.5659,508238,434303
407.0,1678386093.0,2023-03-09 18:21:33+00:00,53.7937504,-0.3580838,0.0,16.63,104.592,508254,434299
408.0,1678386094.0,2023-03-09 18:21:34+00:00,53.7937096,-0.3578394,0.0,16.626,105.0131,508270,434295
409.0,1678386095.0,2023-03-09 18:21:35+00:00,53.7936714,-0.357597,0.0,16.44,104.8731,508286,434291
410.0,1678386096.0,2023-03-09 18:21:36+00:00,53.7936355,-0.3573563,0.0,16.168,104.1234,508302,434287
411.0,1678386097.0,2023-03-09 18:21:37+00:00,53.7936003,-0.3571188,0.0,15.975,103.8175,508318,434284
412.0,1678386098.0,2023-03-09 18:21:38+00:00,53.7935647,-0.3568833,0.0,15.817,103.6787,508334,434280
413.0,1678386099.0,2023-03-09 18:21:39+00:00,53.7935361,-0.3566532,0.0,15.36,102.8009,508349,434277
414.0,1678386100.0,2023-03-09 18:21:40+00:00,53.793513,-0.3564303,0.0,14.779,101.3666,508363,434275
415.0,1678386101.0,2023-03-09 18:21:41+00:00,53.7934888,-0.3562108,0.0,14.539,101.3695,508378,434273
416.0,1678386102.0,2023-03-09 18:21:42+00:00,53.7934641,-0.3560019,0.0,13.828,101.8919,508392,434270
417.0,1678386103.0,2023-03-09 18:21:43+00:00,53.793447,-0.355812,0.0,12.475,101.7401,508404,434269
418.0,1678386104.0,2023-03-09 18:21:44+00:00,53.7934401,-0.3556435,0.0,10.96,99.8797,508415,434268
419.0,1678386105.0,2023-03-09 18:21:45+00:00,53.7934419,-0.3554879,0.0,10.111,96.4465,508426,434268
420.0,1678386106.0,2023-03-09 18:21:46+00:00,53.7934452,-0.3553372,0.0,9.817,93.8505,508436,434269
421.0,1678386107.0,2023-03-09 18:21:47+00:00,53.7934509,-0.355187,0.0,9.791,91.3198,508446,434270
422.0,1678386108.0,2023-03-09 18:21:48+00:00,53.7934647,-0.3550317,0.0,10.053,88.3788,508456,434272
423.0,1678386109.0,2023-03-09 18:21:49+00:00,53.7934841,-0.3548662,0.0,10.735,85.9864,508467,434274
424.0,1678386110.0,2023-03-09 18:21:50+00:00,53.7934649,-0.3547023,0.0,10.741,91.763,508477,434272
425.0,1678386111.0,2023-03-09 18:21:51+00:00,53.793411,-0.3545427,0.0,10.785,102.3209,508488,434266
426.0,1678386112.0,2023-03-09 18:21:52+00:00,53.7933552,-0.3543906,0.0,10.84,110.4103,508498,434260
427.0,1678386113.0,2023-03-09 18:21:53+00:00,53.7932986,-0.3542381,0.0,11.337,115.258,508508,434254
428.0,1678386114.0,2023-03-09 18:21:54+00:00,53.7932491,-0.3540774,0.0,11.793,116.2504,508519,434249
429.0,1678386115.0,2023-03-09 18:21:55+00:00,53.7932258,-0.3538867,0.0,12.622,110.4792,508532,434247
430.0,1678386116.0,2023-03-09 18:21:56+00:00,53.7931969,-0.3536929,0.0,13.08,108.1021,508545,434244
431.0,1678386117.0,2023-03-09 18:21:57+00:00,53.7931774,-0.3534884,0.0,13.541,105.0658,508558,434242
432.0,1678386118.0,2023-03-09 18:21:58+00:00,53.7931646,-0.3532793,0.0,13.734,102.4213,508572,434241
433.0,1678386119.0,2023-03-09 18:21:59+00:00,53.7931497,-0.3530723,0.0,13.724,100.9138,508586,434240
434.0,1678386120.0,2023-03-09 18:22:00+00:00,53.7931354,-0.3528652,0.0,13.702,99.6372,508599,434238
435.0,1678386121.0,2023-03-09 18:22:01+00:00,53.7931253,-0.3526582,0.0,13.628,98.3161,508613,434238
436.0,1678386122.0,2023-03-09 18:22:02+00:00,53.793116,-0.3524525,0.0,13.575,97.4006,508627,434237
437.0,1678386123.0,2023-03-09 18:22:03+00:00,53.7931031,-0.3522479,0.0,13.563,97.4166,508640,434236
438.0,1678386124.0,2023-03-09 18:22:04+00:00,53.7930916,-0.3520425,0.0,13.6,97.0556,508654,434235
439.0,1678386125.0,2023-03-09 18:22:05+00:00,53.7930827,-0.3518377,0.0,13.513,96.4127,508667,434234
440.0,1678386126.0,2023-03-09 18:22:06+00:00,53.7930734,-0.3516333,0.0,13.432,96.0458,508681,434233
441.0,1678386127.0,2023-03-09 18:22:07+00:00,53.793064,-0.351435,0.0,13.068,96.0587,508694,434233
442.0,1678386128.0,2023-03-09 18:22:08+00:00,53.7930593,-0.3512431,0.0,12.564,95.4879,508706,434232
443.0,1678386129.0,2023-03-09 18:22:09+00:00,53.7930538,-0.3510587,0.0,12.113,95.2421,508718,434232
444.0,1678386130.0,2023-03-09 18:22:10+00:00,53.7930482,-0.3508807,0.0,11.575,94.651,508730,434232
445.0,1678386131.0,2023-03-09 18:22:11+00:00,53.7930412,-0.3507099,0.0,11.139,94.5808,508741,434231
446.0,1678386132.0,2023-03-09 18:22:12+00:00,53.7930364,-0.3505458,0.0,10.702,94.7237,508752,434231
447.0,1678386133.0,2023-03-09 18:22:13+00:00,53.7930339,-0.3503894,0.0,10.215,94.4557,508763,434231
448.0,1678386134.0,2023-03-09 18:22:14+00:00,53.7930345,-0.3502423,0.0,9.597,93.6255,508772,434231
449.0,1678386135.0,2023-03-09 18:22:15+00:00,53.7930406,-0.3501083,0.0,8.728,91.8019,508781,434232
450.0,1678386136.0,2023-03-09 18:22:16+00:00,53.7930447,-0.349991,0.0,7.528,91.0178,508789,434233
451.0,1678386137.0,2023-03-09 18:22:17+00:00,53.79305,-0.3498964,0.0,6.071,89.9492,508795,434233
452.0,1678386138.0,2023-03-09 18:22:18+00:00,53.7930489,-0.3498164,0.0,5.301,89.8621,508800,434233
453.0,1678386139.0,2023-03-09 18:22:19+00:00,53.7930272,-0.3497795,0.0,2.84,94.2688,508803,434231
454.0,1678386140.0,2023-03-09 18:22:20+00:00,53.7930472,-0.3497648,0.0,1.018,94.2688,508804,434233
455.0,1678386141.0,2023-03-09 18:22:21+00:00,53.7930548,-0.3497569,0.0,0.467,94.2688,508804,434234
456.0,1678386142.0,2023-03-09 18:22:22+00:00,53.7930596,-0.349754,0.0,0.236,94.2688,508804,434235
457.0,1678386143.0,2023-03-09 18:22:23+00:00,53.7930536,-0.3497519,0.0,0.08,94.2688,508805,434234
458.0,1678386144.0,2023-03-09 18:22:24+00:00,53.7930585,-0.3497473,0.0,0.284,94.2688,508805,434235
459.0,1678386145.0,2023-03-09 18:22:25+00:00,53.7930705,-0.3497197,0.0,2.078,83.7861,508807,434236
460.0,1678386146.0,2023-03-09 18:22:26+00:00,53.7930849,-0.3496684,0.0,3.678,74.321,508810,434238
461.0,1678386147.0,2023-03-09 18:22:27+00:00,53.7931132,-0.3496096,0.0,4.377,66.329,508814,434241
462.0,1678386148.0,2023-03-09 18:22:28+00:00,53.7931412,-0.3495527,0.0,4.507,60.9034,508817,434244
463.0,1678386149.0,2023-03-09 18:22:29+00:00,53.7931716,-0.3495121,0.0,4.053,51.4644,508820,434248
464.0,1678386150.0,2023-03-09 18:22:30+00:00,53.7932016,-0.3494835,0.0,3.719,41.7133,508822,434251
465.0,1678386151.0,2023-03-09 18:22:31+00:00,53.7932237,-0.3494605,0.0,3.298,36.3889,508823,434253
